depth,gr,vp_hole,vp_no_hole,vp_gardner,vp_rebuilt
2080.0039,115.2129,NULL,2341.5,2375.0103278876336,2375.0103278876336
2080.1565,118.3072,NULL,2348.0,2367.1390512715534,2367.1390512715534
2080.3088,114.6622,NULL,2368.2,2356.4517894864553,2356.4517894864553
2080.4612,117.7596,NULL,2372.3,2343.2864201816083,2343.2864201816083
2080.6135,114.6754,NULL,2380.0,2344.2035920402623,2344.2035920402623
2080.7661,113.0704,NULL,2380.4,2349.043455863592,2349.043455863592
2080.9185,108.7363,NULL,2378.0,2366.475933257783,2366.475933257783
2081.0708,105.1607,NULL,2377.7,2370.3255352331,2370.3255352331
2081.2231,105.7925,NULL,2369.9,2375.345761908992,2375.345761908992
2081.3755,105.9775,NULL,2375.8,2371.114342897076,2371.114342897076
2081.5281,105.4589,NULL,2388.8,2376.404500559727,2376.404500559727
2081.6804,101.7139,NULL,2367.2,2388.3114249373593,2388.3114249373593
2081.8328,94.5741,NULL,2329.2000000000007,2401.3925667915078,2401.3925667915078
2081.9851,93.9277,NULL,2312.600000000001,2399.5287574801932,2399.5287574801932
2082.1377,95.7198,NULL,2286.5,2376.4328240902464,2376.4328240902464
2082.29,104.4697,NULL,2280.3,2324.172196546261,2324.172196546261
2082.4424,110.6134,NULL,2283.7000000000007,2293.552128872805,2293.552128872805
2082.5947,113.4666,NULL,2283.7000000000007,2264.3302784577563,2264.3302784577563
2082.7473,114.9846,NULL,2284.9,2286.054940983077,2286.054940983077
2082.8997,111.5148,NULL,2298.4,2325.27936126463,2325.27936126463
2083.052,112.7647,NULL,2293.9,2324.2368095382094,2324.2368095382094
2083.2043,118.6304,NULL,2299.100000000001,2319.569843517325,2319.569843517325
2083.3567,128.3466,NULL,2308.2,2283.115539891076,2283.115539891076
2083.5093,136.5128,NULL,2335.9,2271.5754834905665,2271.5754834905665
2083.6616,136.01,NULL,2363.9,2264.1496739970908,2264.1496739970908
2083.814,126.786,NULL,2364.0,2305.8812641341174,2305.8812641341174
2083.9663,111.5096,NULL,2376.2,2362.754478458394,2362.754478458394
2084.1189,93.7705,NULL,2364.4,2397.5475042865723,2397.5475042865723
2084.2712,86.978,NULL,2343.100000000001,2386.564250394536,2386.564250394536
2084.4236,89.5247,NULL,2346.0,2379.0240782832616,2379.0240782832616
2084.5759,98.4399,NULL,2357.8,2374.878556960052,2374.878556960052
2084.7285,103.2509,NULL,2359.100000000001,2368.3459559050984,2368.3459559050984
2084.8809,103.2895,NULL,2362.9,2353.353035715803,2353.353035715803
2085.0332,99.6467,NULL,2373.9,2344.0521593255016,2344.0521593255016
2085.1855,98.1398,NULL,2367.9,2361.4839040020806,2361.4839040020806
2085.3379,95.97200000000001,NULL,2366.4,2378.4834770980824,2378.4834770980824
2085.4905,97.3069,NULL,2352.6,2377.979990583857,2377.979990583857
2085.6428,100.669,NULL,2350.2000000000007,2359.6633655665605,2359.6633655665605
2085.7952,102.8289,NULL,2335.6,2342.728420877062,2342.728420877062
2085.9475,104.6093,NULL,2352.0,2337.896394812654,2337.896394812654
2086.1001,104.8354,NULL,2348.5,2329.682722402217,2329.682722402217
2086.2524,103.0365,NULL,2333.2000000000007,2347.055801099506,2347.055801099506
2086.4048,99.0767,NULL,2329.7,2354.8034835490394,2354.8034835490394
2086.5571,94.2474,NULL,2307.2,2384.8341096174327,2384.8341096174327
2086.7097,88.1839,NULL,2300.1,2391.578235402643,2391.578235402643
2086.8621,85.9864,NULL,2295.9,2371.571369622882,2371.571369622882
2087.0144,84.74,NULL,2292.4,2343.818530235144,2343.818530235144
2087.1667,88.4314,NULL,2312.0,2312.4496300381215,2312.4496300381215
2087.3191,92.7169,NULL,2330.1,2311.629128089293,2311.629128089293
2087.4717,97.1529,NULL,2347.6,2306.617039814913,2306.617039814913
2087.624,102.8257,NULL,2342.9,2299.7509657278674,2299.7509657278674
2087.7764,103.8628,NULL,2347.9,2291.644567017349,2291.644567017349
2087.9287,99.8814,NULL,2351.9,2304.500136713855,2304.500136713855
2088.0813,91.0936,NULL,2379.6,2326.372793254001,2326.372793254001
2088.2336,83.8531,NULL,2396.0,2342.64191552971,2342.64191552971
2088.386,80.5835,NULL,2394.2000000000007,2336.7245631869487,2336.7245631869487
2088.5383,80.4871,NULL,2389.1,2315.7868910182146,2315.7868910182146
2088.6909,80.6649,NULL,2405.1,2298.9959817522135,2298.9959817522135
2088.8433,86.3414,NULL,2401.8,2288.5305109272686,2288.5305109272686
2088.9956,88.9575,NULL,2385.3,2284.517754505443,2284.517754505443
2089.1479,91.8686,NULL,2373.8,2289.3050793807406,2289.3050793807406
2089.3003,87.5083,NULL,2356.1,2297.438229915506,2297.438229915506
2089.4529,89.9447,NULL,2341.3,2298.570891346037,2298.570891346037
2089.6052,87.8078,NULL,2337.7,2302.7250322254918,2302.7250322254918
2089.7576,89.5395,NULL,2334.2000000000007,2319.1911889861026,2319.1911889861026
2089.9099,85.53399999999998,NULL,2324.8,2312.8964590159144,2312.8964590159144
2090.0625,87.8846,NULL,2313.3,2300.7845919986216,2300.7845919986216
2090.2148,88.0553,NULL,2326.9,2311.332753532575,2311.332753532575
2090.3672,91.6334,NULL,2320.2,2336.918947346247,2336.918947346247
2090.5195,92.3617,NULL,2321.5,2351.705854782909,2351.705854782909
2090.6721,96.6583,NULL,2324.5,2357.3596976209014,2357.3596976209014
2090.8245,99.5279,NULL,2327.2,2362.705603654047,2362.705603654047
2090.9768,104.6995,NULL,2328.6,2356.955075766267,2356.955075766267
2091.1292,107.742,NULL,2329.4,2349.2903497371613,2349.2903497371613
2091.2815,107.2538,NULL,2338.9,2326.0732848713287,2326.0732848713287
2091.4341,104.7502,NULL,2351.9,2307.275694501528,2307.275694501528
2091.5864,101.2968,NULL,2377.7,2302.4078177713077,2302.4078177713077
2091.7388,99.4561,NULL,2374.0,2329.6331255117025,2329.6331255117025
2091.8911,96.1475,NULL,2376.1,2367.2956046677286,2367.2956046677286
2092.0437,94.1475,NULL,2376.9,2386.7629580643734,2386.7629580643734
2092.196,95.7099,NULL,2388.0,2383.1155293144757,2383.1155293144757
2092.3484,101.4469,NULL,2384.6,2370.965275015332,2370.965275015332
2092.5007,101.7014,NULL,2375.4,2371.952260133445,2371.952260133445
2092.6533,98.3506,NULL,2381.1,2377.939670462392,2377.939670462392
2092.8057,91.44,NULL,2386.4,2379.662854557972,2379.662854557972
2092.958,87.204,NULL,2373.8,2379.189759147138,2379.189759147138
2093.1104,83.6719,NULL,2343.6,2372.3233868358984,2372.3233868358984
2093.2627,83.6513,NULL,2330.8,2361.707586266426,2361.707586266426
2093.4153,84.6349,NULL,2342.0,2350.620342975292,2350.620342975292
2093.5676,90.1353,NULL,2347.9,2346.220294083746,2346.220294083746
2093.72,90.6174,NULL,2349.2000000000007,2340.0302347223487,2340.0302347223487
2093.8723,92.5189,NULL,2346.0,2323.385069762242,2323.385069762242
2094.0249,90.0362,NULL,2353.2000000000007,2340.410650454174,2340.410650454174
2094.1772,88.5494,NULL,2340.3,2390.491955076872,2390.491955076872
2094.3296,87.587,NULL,2336.8,2406.6704921199303,2406.6704921199303
2094.4819,87.2461,NULL,2326.9,2386.563158617829,2386.563158617829
2094.6345,88.6615,NULL,2325.3,2356.887823079006,2356.887823079006
2094.7869,88.6637,NULL,2332.2,2344.13112003642,2344.13112003642
2094.9392,88.291,NULL,2357.4,2348.094988827149,2348.094988827149
2095.0916,87.6794,NULL,2373.5,2365.9281183017392,2365.9281183017392
2095.2439,86.5418,NULL,2393.5,2385.923422049129,2385.923422049129
2095.3965,83.4398,NULL,2388.8,2431.1205199896353,2431.1205199896353
2095.5488,80.7002,NULL,2368.5,2513.15113441166,2513.15113441166
2095.7012,79.6733,NULL,2359.9,2496.2513793069033,2496.2513793069033
2095.8535,83.4531,NULL,2343.100000000001,2450.063166371012,2450.063166371012
2096.0061,86.6483,NULL,2336.2,2387.2543050815057,2387.2543050815057
2096.1584,88.211,NULL,2324.2,2333.887509704416,2333.887509704416
2096.3108,87.1739,NULL,2325.2000000000007,2322.0404905697096,2322.0404905697096
2096.4631,86.8217,NULL,2324.7,2311.771953302159,2311.771953302159
2096.6155,89.0304,NULL,2313.6,2310.9676815414246,2310.9676815414246
2096.7681,91.5681,NULL,2312.1,2307.286422583915,2307.286422583915
2096.9204,96.171,NULL,2307.100000000001,2292.286031800764,2292.286031800764
2097.0728,95.0944,NULL,2318.0,2284.2189194248535,2284.2189194248535
2097.2251,92.7049,NULL,2335.9,2290.5436029779116,2290.5436029779116
2097.3777,87.7016,NULL,2343.100000000001,2331.467496648401,2331.467496648401
2097.53,84.2515,NULL,2323.2,2329.4519936953047,2329.4519936953047
2097.6824,84.2661,NULL,2307.9,2324.2109642295977,2324.2109642295977
2097.8347,84.1065,NULL,2307.100000000001,2317.012397464511,2317.012397464511
2097.9873,87.59100000000002,NULL,2309.4,2328.72646152254,2328.72646152254
2098.1396,87.807,NULL,2316.8,2322.393551533861,2322.393551533861
2098.292,91.9732,NULL,2332.6,2314.598256216072,2314.598256216072
2098.4443,95.2179,NULL,2357.8,2317.4553825402304,2317.4553825402304
2098.5967,98.3206,NULL,2365.7,2327.298379018829,2327.298379018829
2098.7493,97.5375,NULL,2368.4,2339.336490913926,2339.336490913926
2098.9016,92.8387,NULL,2373.1,2349.498270808375,2349.498270808375
2099.054,91.23,NULL,2374.0,2385.3634526649716,2385.3634526649716
2099.2063,88.7559,NULL,2381.600000000001,2418.673342913225,2418.673342913225
2099.3589,88.9394,NULL,2373.1,2410.674585363237,2410.674585363237
2099.5112,87.8712,NULL,2372.1,2398.6945573557373,2398.6945573557373
2099.6636,87.2299,NULL,2373.7,2374.587803125124,2374.587803125124
2099.8159,87.509,NULL,2374.0,2367.9588418168164,2367.9588418168164
2099.9685,88.7743,NULL,2364.6,2360.582771281201,2360.582771281201
2100.1208,91.5983,NULL,2379.6,2354.3524725257116,2354.3524725257116
2100.2732,94.3741,NULL,2386.1,2360.9660023079286,2360.9660023079286
2100.4255,94.2315,NULL,2386.0,2373.6884344172245,2373.6884344172245
2100.5779,92.6377,NULL,2394.3,2403.3535522444,2403.3535522444
2100.7305,92.4617,NULL,2372.0,2419.4341707477797,2419.4341707477797
2100.8828,92.6755,NULL,2362.2000000000007,2419.1746837223773,2419.1746837223773
2101.0352,96.884,NULL,2360.0,2397.8189186182894,2397.8189186182894
2101.1875,96.7039,NULL,2371.8,2369.4661618957225,2369.4661618957225
2101.3401,99.7031,NULL,2379.6,2357.777374590167,2357.777374590167
2101.4924,96.436,NULL,2388.2,2351.2833192831445,2351.2833192831445
2101.6448,94.0508,NULL,2413.3,2349.342329110019,2349.342329110019
2101.7971,90.4815,NULL,2433.5,2357.473605714534,2357.473605714534
2101.9497,89.3341,NULL,2430.5,2371.3537321497774,2371.3537321497774
2102.1021,88.8499,NULL,2416.3,2380.088028006899,2380.088028006899
2102.2544,86.8039,NULL,2400.4,2411.743658584214,2411.743658584214
2102.4067,86.13799999999998,NULL,2380.1,2427.1638183381397,2427.1638183381397
2102.5591,86.8705,NULL,2367.5,2404.029682136682,2404.029682136682
2102.7117,87.9711,NULL,2348.9,2362.8011815392524,2362.8011815392524
2102.864,86.831,NULL,2349.8,2307.897966056152,2307.897966056152
2103.0164,89.1146,NULL,2352.9,2284.961775502051,2284.961775502051
2103.1687,87.9305,NULL,2358.1,2302.179565991413,2302.179565991413
2103.3213,89.1956,NULL,2365.2000000000007,2342.406196868401,2342.406196868401
2103.4736,88.1013,NULL,2368.7,2391.3618331875455,2391.3618331875455
2103.626,88.3197,NULL,2365.600000000001,2401.1297045002257,2401.1297045002257
2103.7783,91.8008,NULL,2355.9,2364.6718706148235,2364.6718706148235
2103.9309,91.6248,NULL,2351.6,2334.297627560822,2334.297627560822
2104.0833,96.0881,NULL,2352.6,2340.6365374736197,2340.6365374736197
2104.2356,92.1372,NULL,2348.0,2379.172318774348,2379.172318774348
2104.3879,90.9255,NULL,2343.6,2403.416010675016,2403.416010675016
2104.5403,89.3201,NULL,2345.9,2379.8634443007304,2379.8634443007304
2104.6929,90.0203,NULL,2356.8,2343.6995571002276,2343.6995571002276
2104.8452,91.6612,NULL,2366.2000000000007,2322.643294395772,2322.643294395772
2104.9976,92.4772,NULL,2380.7,2310.456631012894,2310.456631012894
2105.1499,93.4056,NULL,2384.6,2305.4705268953426,2305.4705268953426
2105.3025,90.7311,NULL,2376.1,2310.9462076499617,2310.9462076499617
2105.4548,87.2954,NULL,2344.7,2342.654891226161,2342.654891226161
2105.6072,85.5143,NULL,2325.6,2358.552077125882,2358.552077125882
2105.7595,85.2641,NULL,2311.6,2326.3372390542054,2326.3372390542054
2105.9121,89.665,NULL,2292.8,2292.899786946415,2292.899786946415
2106.0645,91.6857,NULL,2284.8,2293.7788669699244,2293.7788669699244
2106.2168,95.64200000000001,NULL,2292.0,2296.3422436175083,2296.3422436175083
2106.3691,94.3688,NULL,2303.7000000000007,2269.306211468877,2269.306211468877
2106.5215,93.3062,NULL,2316.1,2244.377449016043,2244.377449016043
2106.6741,90.2965,NULL,2318.1,2238.841630830095,2238.841630830095
2106.8264,93.1687,NULL,2322.9,2258.187553734815,2258.187553734815
2106.9788,100.45700000000001,NULL,2323.6,2281.8332354727604,2281.8332354727604
2107.1311,107.6881,NULL,2322.2,2316.552255609662,2316.552255609662
2107.2837,108.2494,NULL,2329.9,2352.9444357024613,2352.9444357024613
2107.436,108.6079,NULL,2337.4,2351.803368568649,2351.803368568649
2107.5884,108.9983,NULL,2340.4,2328.7146038724622,2328.7146038724622
2107.7407,109.4286,NULL,2335.5,2324.8808366172116,2324.8808366172116
2107.8933,106.1826,NULL,2336.7,2328.0840376098677,2328.0840376098677
2108.0457,100.0803,NULL,2320.7,2347.999720017075,2347.999720017075
2108.198,92.2342,NULL,2311.4,2365.323859082409,2365.323859082409
2108.3503,90.3316,NULL,2307.9,2363.1835131374332,2363.1835131374332
2108.5027,94.1916,NULL,2310.3,2336.6673294496945,2336.6673294496945
2108.6553,101.6368,NULL,2308.1,2310.8066298794283,2310.8066298794283
2108.8076,107.20100000000001,NULL,2303.9,2295.2978841959707,2295.2978841959707
2108.96,109.5794,NULL,2293.7,2299.1512516395,2299.1512516395
2109.1123,111.1255,NULL,2287.7000000000007,2306.0442826461654,2306.0442826461654
2109.2649,106.675,NULL,2285.9,2291.7140545372336,2291.7140545372336
2109.4172,105.8137,NULL,2286.5,2290.216573338628,2290.216573338628
2109.5696,104.113,NULL,2291.100000000001,2276.8228207247175,2276.8228207247175
2109.7219,105.796,NULL,2304.5,2280.080006602322,2280.080006602322
2109.8745,107.8853,NULL,2304.9,2293.912562334901,2293.912562334901
2110.0269,104.3934,NULL,2306.6,2306.5870057706825,2306.5870057706825
2110.1792,104.0284,NULL,2309.3,2307.3057331974296,2307.3057331974296
2110.3315,101.1434,NULL,2300.9,2301.2827466427925,2301.2827466427925
2110.4839,104.3623,NULL,2275.5,2300.896002373661,2300.896002373661
2110.6365,104.7472,NULL,2269.5,2320.0926976497976,2320.0926976497976
2110.7888,103.5072,NULL,2273.0,2339.252211553148,2339.252211553148
2110.9412,103.1502,NULL,2286.8,2353.962210697686,2353.962210697686
2111.0935,102.9489,NULL,2288.9,2351.705854782909,2351.705854782909
2111.2461,102.8931,NULL,2301.7,2343.790409029606,2343.790409029606
2111.3984,103.791,NULL,2318.2,2340.497113049107,2340.497113049107
2111.5508,106.7578,NULL,2324.9,2329.8056387961287,2329.8056387961287
2111.7031,107.7164,NULL,2344.9,2342.7586981401364,2342.7586981401364
2111.8557,108.7931,NULL,2364.4,2345.143670051407,2345.143670051407
2112.0081,106.6685,NULL,2372.7,2341.162930532617,2341.162930532617
2112.1604,106.2967,NULL,2377.600000000001,2357.627657392534,2357.627657392534
2112.3127,104.221,NULL,2381.4,2381.7891158598954,2381.7891158598954
2112.4651,102.2005,NULL,2393.600000000001,2410.2147619518432,2410.2147619518432
2112.6177,99.0883,NULL,2389.2000000000007,2408.881641095447,2408.881641095447
2112.77,98.9098,NULL,2384.9,2421.809807569545,2421.809807569545
2112.9224,100.7296,NULL,2393.8,2420.4282715771205,2420.4282715771205
2113.0747,104.5326,NULL,2398.7,2416.5135764352735,2416.5135764352735
2113.2273,103.2014,NULL,2399.1,2403.187000545964,2403.187000545964
2113.3796,99.2629,NULL,2391.2,2408.842147054794,2408.842147054794
2113.532,96.0103,NULL,2385.5,2411.568023927352,2411.568023927352
2113.6843,93.8427,NULL,2396.5,2412.7031800216714,2412.7031800216714
2113.8369,94.97200000000001,NULL,2380.5,2408.543758493451,2408.543758493451
2113.9893,99.4875,NULL,2397.9,2409.693537462509,2409.693537462509
2114.1416,101.9977,NULL,2418.3,2415.9257217695126,2415.9257217695126
2114.2939,105.7616,NULL,2411.4,2420.9484994659974,2420.9484994659974
2114.4463,109.2088,NULL,2419.8,2412.0126120123746,2412.0126120123746
2114.5989,114.7601,NULL,2424.3,2403.643936301574,2403.643936301574
2114.7512,116.3974,NULL,2424.6,2400.8318119495734,2400.8318119495734
2114.9036,111.6963,NULL,2431.9,2399.5966386508394,2399.5966386508394
2115.0559,106.9865,NULL,2424.6,2416.3015006829596,2416.3015006829596
2115.2085,106.3188,NULL,2425.3,2434.0370208475265,2434.0370208475265
2115.3608,105.2303,NULL,2435.6,2456.2860962498867,2456.2860962498867
2115.5132,106.2185,NULL,2451.4,2460.623393377309,2460.623393377309
2115.6655,103.4897,NULL,2453.1,2460.15088774201,2460.15088774201
2115.8181,104.6791,NULL,2454.4,2461.1270075388306,2461.1270075388306
2115.9705,104.8444,NULL,2452.100000000001,2453.6116362729285,2453.6116362729285
2116.1228,103.8472,NULL,2449.600000000001,2457.491980805701,2457.491980805701
2116.2751,103.4486,NULL,2453.2,2458.41766111807,2458.41766111807
2116.4275,103.2926,NULL,2458.7,2448.1765324377616,2448.1765324377616
2116.5801,107.6792,NULL,2450.8,2422.45781841429,2422.45781841429
2116.7324,108.3121,NULL,2455.8,2402.9963500312674,2402.9963500312674
2116.8848,111.0455,NULL,2469.4,2414.9413687370234,2414.9413687370234
2117.0371,102.7949,NULL,2459.8,2469.2632248735267,2469.2632248735267
2117.1897,96.3776,NULL,2445.7,2515.005237629348,2515.005237629348
2117.342,90.0807,NULL,2424.100000000001,2489.2205765859044,2489.2205765859044
2117.4944,94.9312,NULL,2413.4,2421.4665852923476,2421.4665852923476
2117.6467,98.8375,NULL,2402.1,2404.0285862223295,2404.0285862223295
2117.7993,105.7879,NULL,2410.9,2420.011471212836,2420.011471212836
2117.9517,110.9971,NULL,2417.9,2420.4315709369976,2420.4315709369976
2118.104,115.2412,NULL,2438.3,2405.863509743017,2405.863509743017
2118.2563,119.1953,NULL,2462.5,2409.8219178557197,2409.8219178557197
2118.4087,118.1026,NULL,2461.5,2415.319265379267,2415.319265379267
2118.5613,115.2759,NULL,2463.4,2430.1009997869,2430.1009997869
2118.7136,108.4708,NULL,2466.3,2443.6074773215187,2443.6074773215187
2118.866,102.5099,NULL,2463.7,2429.2524873034636,2429.2524873034636
2119.0183,101.618,NULL,2478.1,2420.9342006727557,2420.9342006727557
2119.1709,96.8077,NULL,2484.2,2419.5089408752265,2419.5089408752265
2119.3232,91.8098,NULL,2503.5,2436.574583089097,2436.574583089097
2119.4756,87.9057,NULL,2491.8,2440.747991213648,2440.747991213648
2119.6279,88.6656,NULL,2467.3,2447.6234103226852,2447.6234103226852
2119.7805,88.8993,NULL,2455.3,2444.9527433685043,2444.9527433685043
2119.9329,89.40100000000002,NULL,2452.7000000000007,2431.5515406425006,2431.5515406425006
2120.0852,82.7385,NULL,2480.0,2391.8252523662577,2391.8252523662577
2120.2375,85.2787,NULL,2523.2000000000007,2356.1611236757535,2356.1611236757535
2120.3899,85.4669,NULL,2557.2,2352.3559863090236,2352.3559863090236
2120.5425,89.709,NULL,2629.9,2379.1025579463594,2379.1025579463594
2120.6948,91.226,NULL,2636.1,2411.6734039252187,2411.6734039252187
2120.8472,88.8142,NULL,2624.7,2422.434712916143,2422.434712916143
2120.9995,88.5883,NULL,2595.0,2413.483897864408,2413.483897864408
2121.1521,87.7046,NULL,2558.1,2403.9705031335034,2403.9705031335034
2121.3044,86.3778,NULL,2547.7,2393.215789409455,2393.215789409455
2121.4568,85.2243,NULL,2543.9,2404.530542110968,2404.530542110968
2121.6091,84.3952,NULL,2518.5,2400.395959609325,2400.395959609325
2121.7617,87.4613,NULL,2480.9,2386.409220700471,2386.409220700471
2121.9141,87.046,NULL,2422.3,2383.20062483148,2383.20062483148
2122.0664,84.4732,NULL,2396.5,2409.4697032121935,2409.4697032121935
2122.2188,83.7993,NULL,2403.3,2387.988147641323,2387.988147641323
2122.3711,83.9152,NULL,2387.9,2378.133646189629,2378.133646189629
2122.5237,84.1767,NULL,2423.5,2377.9887084945653,2377.9887084945653
2122.676,82.7801,NULL,2445.1,2379.6257900221494,2379.6257900221494
2122.8284,87.0589,NULL,2506.2000000000007,2393.5569285648994,2393.5569285648994
2122.9807,88.3587,NULL,2507.4,2413.783701978881,2413.783701978881
2123.1333,91.6988,NULL,2500.2,2432.1623129682885,2432.1623129682885
2123.2856,87.42,NULL,2489.1,2431.218626065534,2431.218626065534
2123.438,88.0235,NULL,2498.1,2427.4457782872378,2427.4457782872378
2123.5903,87.6429,NULL,2504.8,2430.311498756715,2430.311498756715
2123.7429,90.60799999999999,NULL,2501.8,2437.361505909393,2437.361505909393
2123.8953,92.3057,NULL,2487.1,2432.317774946938,2432.317774946938
2124.0476,93.6207,NULL,2470.8,2426.811392295773,2426.811392295773
2124.2,95.0724,NULL,2470.7,2427.7541914370377,2427.7541914370377
2124.3523,99.4258,NULL,2477.2,2433.315721010268,2433.315721010268
2124.5049,102.4626,NULL,2432.6,2436.7908909507937,2436.7908909507937
2124.6572,106.1373,NULL,2424.9,2440.991002081798,2440.991002081798
2124.8096,105.5612,NULL,2402.8,2441.415196579315,2441.415196579315
2124.9619,102.6811,NULL,2390.1,2445.411570228495,2445.411570228495
2125.1145,101.2652,2357.9,2357.9,NULL,2357.9
2125.2668,97.1412,2329.0,2329.0,NULL,2329.0
2125.4192,98.0639,2300.1,2300.1,NULL,2300.1
2125.5715,100.805,2295.4,2295.4,NULL,2295.4
2125.7241,106.4932,2321.0,2321.0,NULL,2321.0
2125.8765,111.1829,2283.1,2283.1,NULL,2283.1
2126.0288,109.9659,2275.9,2275.9,NULL,2275.9
2126.1812,114.3233,2238.5,2238.5,NULL,2238.5
2126.3335,119.4741,2233.8,2233.8,NULL,2233.8
2126.4861,124.5839,2193.7000000000007,2193.7000000000007,NULL,2193.7000000000007
2126.6384,127.3818,2243.2,2243.2,NULL,2243.2
2126.7908,124.2618,2228.9,2228.9,NULL,2228.9
2126.9431,126.1781,2206.0,2206.0,NULL,2206.0
2127.0957,124.0922,2212.9,2212.9,NULL,2212.9
2127.248,121.5974,2223.3,2223.3,NULL,2223.3
2127.4004,116.2496,2265.8,2265.8,NULL,2265.8
2127.5527,111.0005,2296.8,2296.8,NULL,2296.8
2127.7051,108.6815,2265.8,2265.8,NULL,2265.8
2127.8577,103.9433,2270.4,2270.4,NULL,2270.4
2128.01,98.3516,2273.8,2273.8,NULL,2273.8
2128.1624,94.4047,2297.5,2297.5,NULL,2297.5
2128.3147,91.3908,2322.9,2322.9,NULL,2322.9
2128.4673,88.2199,2293.3,2293.3,NULL,2293.3
2128.6196,88.7186,2233.6,2233.6,NULL,2233.6
2128.772,91.3124,2167.3,2167.3,NULL,2167.3
2128.9243,94.1417,2257.6,2257.6,NULL,2257.6
2129.0769,95.6572,2263.7,2263.7,NULL,2263.7
2129.2292,95.7613,2300.5,2300.5,NULL,2300.5
2129.3816,96.2669,2403.6,2403.6,NULL,2403.6
2129.5339,94.7157,2360.6,2360.6,NULL,2360.6
2129.6863,92.5876,2375.100000000001,2375.100000000001,NULL,2375.100000000001
2129.8389,92.7202,2345.8,2345.8,NULL,2345.8
2129.9912,91.3864,2325.9,2325.9,NULL,2325.9
2130.1436,91.5022,2289.1,2289.1,NULL,2289.1
2130.2959,89.8134,2306.4,2306.4,NULL,2306.4
2130.4485,91.6875,2339.9,2339.9,NULL,2339.9
2130.6008,90.434,2330.9,2330.9,NULL,2330.9
2130.7532,93.0526,2315.0,2315.0,NULL,2315.0
2130.9055,91.4103,2332.6,2332.6,NULL,2332.6
2131.0581,90.9359,2335.7000000000007,2335.7000000000007,NULL,2335.7000000000007
2131.2104,89.4535,2336.2,2336.2,NULL,2336.2
2131.3628,90.7193,2257.2000000000007,2257.2000000000007,NULL,2257.2000000000007
2131.5151,92.5677,2283.1,2283.1,NULL,2283.1
2131.6675,93.2438,2286.9,2286.9,NULL,2286.9
2131.8201,92.3876,2302.5,2302.5,NULL,2302.5
2131.9724,91.0112,2317.3,2317.3,NULL,2317.3
2132.1248,90.3595,2311.7000000000007,2311.7000000000007,NULL,2311.7000000000007
2132.2771,90.7534,2314.3,2314.3,NULL,2314.3
2132.4297,96.0987,2325.5,2325.5,NULL,2325.5
2132.582000000001,94.44,2335.6,2335.6,NULL,2335.6
2132.7344,99.495,2307.9,2307.9,NULL,2307.9
2132.8867,96.2805,2316.2,2316.2,NULL,2316.2
2133.0393,97.9718,2285.3,2285.3,NULL,2285.3
2133.1917,94.2027,2315.0,2315.0,NULL,2315.0
2133.344,92.76700000000001,2281.8,2281.8,NULL,2281.8
2133.4963,90.0587,2265.5,2265.5,NULL,2265.5
2133.6487,86.2746,2274.7000000000007,2274.7000000000007,NULL,2274.7000000000007
2133.8013,86.8977,2288.9,2288.9,NULL,2288.9
2133.9536,88.6974,2297.9,2297.9,NULL,2297.9
2134.106,92.787,2308.1,2308.1,NULL,2308.1
